project_code,project_name,snapshot_date,target_schedule_overrun_months,prediction,fold
606781,Transmission System for Strengthening of Srinagar-Leh Tr. System,2025-09-01,10.0,9.670689733178806,3
606781,Transmission System for Strengthening of Srinagar-Leh Tr. System,2025-10-01,11.0,9.77003965686246,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-07-01,81.0,79.85179838557099,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-08-01,84.0,80.76561894581073,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-09-01,84.0,81.67513446340215,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-10-01,87.0,82.58761424112853,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-11-01,87.0,83.55691573561057,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2025-12-01,87.0,84.4775129014449,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2026-01-01,87.0,85.39811006727922,3
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],2026-02-01,87.0,86.31870723311354,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-07-01,6.0,8.449502290259971,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-08-01,6.0,9.299773615614559,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-09-01,12.0,9.969178623140657,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-10-01,12.0,10.546253713606607,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-11-01,12.0,11.294354946701834,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2025-12-01,12.0,11.61541501561157,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2026-01-01,12.0,12.11739880105489,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2026-02-01,12.0,12.195995541749298,3
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2026-03-01,12.0,12.552410636337543,3
N18000300,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,23.0,22.323904029064565,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,15.0,13.967041759740567,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,18.0,15.646539929768425,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-01-01,18.0,16.846134766770213,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-02-01,20.0,16.17688288191211,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-03-01,20.0,18.344201587742006,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-04-01,21.0,19.05475142009051,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-05-01,22.0,19.320558697756603,3
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-06-01,23.0,20.225376701537385,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-08-01,0.0,-7.897686936339976,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-11-01,0.0,-5.410389942999123,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-12-01,0.0,-5.997651775083963,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-01-01,0.0,-5.416159153535933,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-02-01,0.0,-5.4686550160632645,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-03-01,0.0,-5.400945091432845,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-04-01,0.0,-5.234012652284569,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-05-01,-5.0,-4.339391128395679,3
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-06-01,-4.0,-3.394548298000453,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-08-01,0.0,4.994283215023978,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-09-01,0.0,5.936735882856546,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-11-01,0.0,8.679933673421598,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-12-01,0.0,7.683699054828541,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-01-01,1.0,7.464931902145794,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-02-01,3.0,7.530526263551342,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-03-01,3.0,7.761881304142895,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-04-01,3.0,8.656502828031787,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-05-01,6.0,8.74624001211534,3
N18000361,"KHAVDA PHASE-II-PART C, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-06-01,6.0,8.995183788044251,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-08-01,0.0,3.6197136388068127,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-11-01,0.0,4.844852312373127,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-12-01,0.0,5.1220952447139165,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-01-01,0.0,5.269628907842791,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-02-01,1.0,5.686807019997324,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-03-01,1.0,6.258588086906943,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-04-01,4.0,6.903654846463,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-05-01,4.0,7.661710460218302,3
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-06-01,4.0,7.78484148676362,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-08-01,0.0,-4.4045469529474275,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-09-01,0.0,-3.5099254290585336,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-11-01,0.0,-3.05474463733378,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-12-01,0.0,-2.751638661817042,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-01-01,0.0,-2.305942214485391,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-02-01,0.0,-1.5922578527793547,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-03-01,0.0,-1.2626637032883856,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-04-01,0.0,-0.26465285517750026,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-05-01,0.0,0.05179875416454571,3
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-06-01,0.0,0.12297239135303784,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2024-09-01,0.0,-6.882568093842327,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2024-11-01,0.0,-5.0933250460645425,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2024-12-01,0.0,-4.516249955598594,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2025-01-01,0.0,-3.727477242850682,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2025-02-01,0.0,-3.044553341243752,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2025-03-01,0.0,-2.467478250777802,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2025-04-01,0.0,-1.8904031603118536,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE- IV PART E2,2025-05-01,0.0,-1.2642064891945495,3
N18000390,TS FOR EVACUATION OF POWER FROM 7GW REZ IN KHAVDA AREA UNDER PHASE-IV PART E2,2025-06-01,-3.0,-0.5393694012720474,3
N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,2025-02-01,0.0,-0.30936082204015136,3
N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,2025-03-01,0.0,0.5852607018487408,3
N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,2025-04-01,0.0,1.479882225737633,3
N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,2025-05-01,0.0,2.374503749626526,3
N18000396,ADDITIONAL TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM BHADLA-III PS AS PART OF RAJASTHAN REZ P,2025-06-01,0.0,2.9855543646067524,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-01-01,0.0,-5.007266858469373,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-02-01,0.0,-4.0962261443150645,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-03-01,0.0,-3.201604620426176,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-04-01,0.0,-2.936329246790276,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-05-01,0.0,-2.264934047213629,3
N18000399,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-2 5.5GW] [JAISALMER/BARME,2025-06-01,0.0,-1.5333955655878242,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-01-01,0.0,-3.9665738504869346,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-02-01,0.0,-3.0719523265980424,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-03-01,0.0,-2.140873781001531,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-04-01,0.0,-1.368568452116497,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-05-01,0.0,-0.5525960977427502,3
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-06-01,0.0,0.2901777581928435,3
N18000408,TRANSMISSION SYSTEM UNDER ISTS FOR EVACUATION OF POWER FROM KUDANKULAM UNIT - 3 AND 4 (2X1000 MW),2025-06-01,0.0,-21.91490718669764,3
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-07-01,7.0,2.02490462902043,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-08-01,7.0,2.4789523706051364,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-09-01,6.0,3.29077841361656,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-10-01,6.0,3.991859913828648,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-11-01,6.0,4.545173966013583,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2025-12-01,6.0,5.475110736921191,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2026-01-01,6.0,6.173899859229559,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2026-02-01,6.0,6.864272287132172,4
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,2026-03-01,7.0,7.633444421543233,4
617269,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,2026-06-01,6.0,9.993633552857395,4
619029,Transmission System for Reliable Power Supply to Dholera,2026-02-01,6.0,9.554596314165586,4
619029,Transmission System for Reliable Power Supply to Dholera,2026-03-01,9.0,9.8927784165314,4
619029,Transmission System for Reliable Power Supply to Dholera,2026-04-01,9.0,10.424486085397799,4
619029,Transmission System for Reliable Power Supply to Dholera,2026-05-01,9.0,10.903931205105497,4
619029,Transmission System for Reliable Power Supply to Dholera,2026-06-01,9.0,10.50200539201292,4
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,24.0,19.979679660556393,4
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,22.0,22.01870047453906,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2024-11-01,9.0,6.376425259767991,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2024-12-01,9.0,6.879965230072575,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-01-01,9.0,7.796900550766987,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-02-01,7.0,8.68848005745026,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-03-01,7.0,9.617462803443113,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-04-01,7.0,10.534398124137525,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-05-01,7.0,11.511570571324151,4
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-06-01,9.0,13.027744826363115,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-08-01,0.0,-2.684935915317782,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-11-01,0.0,-0.3764154466357894,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-12-01,0.0,-2.211694191675514,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-01-01,0.0,-1.6951346576043846,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-02-01,0.0,-0.905472196723828,4
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-03-01,0.0,-1.282450271807841,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-08-01,0.0,-7.1999260539178,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-11-01,0.0,-5.28546030538835,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-12-01,0.0,-4.534535468630692,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-01-01,0.0,-4.379464001138892,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-02-01,0.0,-4.895763147833046,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-03-01,0.0,-5.05375367768006,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-04-01,0.0,-4.13681835698565,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-05-01,-4.0,-4.237174146311402,4
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-06-01,-4.0,-2.6112152698296303,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-08-01,1.0,4.700613847181804,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-09-01,3.0,5.145484963098889,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-11-01,4.0,5.1882063695221525,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-12-01,5.0,5.002441420461741,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-01-01,5.0,4.716837136039425,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-02-01,7.0,4.252200106229819,4
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-03-01,6.0,4.8211615986311624,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-08-01,0.0,4.568676940983367,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-09-01,0.0,5.6126727644554775,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-11-01,0.0,6.901002443435143,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2024-12-01,0.0,6.278911416299334,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-01-01,1.0,5.990417499824136,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-02-01,3.0,5.6861822060268,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-03-01,3.0,4.789181817853897,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-04-01,6.0,3.67260479496837,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-05-01,6.0,4.988396756842108,4
N18000360,"KHAVDA PHASE-II-PART B, GUJARAT- TRANSMISSION SCHEME FOR EVACUATION OF 4.5 GW RE INJECTION AT KHAVDA",2025-06-01,6.0,5.359860571935908,4
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART- I (BIKANER COMPLEX) PAR,2024-11-01,11.0,-1.0867643766752515,4
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART-I (BIKANER COMPLEX) PAR,2024-12-01,1.0,-2.0656199269232687,4
N18000372,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PHASE-IV PART-I (BIKANER COMPLEX) PAR,2025-01-01,1.0,-2.7528153431801385,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2024-08-01,0.0,4.473164529226309,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2024-11-01,0.0,0.3699573425176954,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2024-12-01,0.0,1.0442074247386834,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2025-01-01,1.0,1.923335537200387,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2025-02-01,2.0,0.9170341226281735,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2025-03-01,2.0,1.620019388645252,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2025-04-01,7.0,2.6649290036430777,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE- III, PART E1",2025-05-01,7.0,3.933378764950284,4
N18000373,"TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III, PART E1",2025-06-01,7.0,5.003771437446365,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-08-01,0.0,0.12548871221472524,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-09-01,0.0,1.1263788206190792,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-11-01,0.0,2.991876458426024,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-12-01,0.0,3.625756543667374,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-01-01,0.0,4.403668942315668,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-02-01,0.0,5.187777511172886,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-03-01,0.0,5.949195596865254,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-04-01,6.0,6.632855065056599,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-05-01,6.0,7.917122980341164,4
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-06-01,6.0,8.055916509943586,4
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2024-08-01,0.0,-0.273283651236504,4
