project_code,project_name,snapshot_date,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,project_category,progress_velocity,expenditure_velocity,expenditure_progress_gap,schedule_slippage_months,schedule_pressure_ratio,budget_consumption_ratio,target_cost_overrun_pct,target_schedule_overrun_months
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],2026-03-01,3751.82,2194.81,55.23,24,27,-3,58.499874727465595,Transmission_System,5.229999999999997,0.5000239883576469,3.2698747274655986,3,1.125,0.584998747274656,0.0,12.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2025-08-01,2889.39,1332.21,46.0,24,20,4,46.10696375359505,Transmission_System,0.0,0.0,0.1069637535950533,0,0.8333333333333334,0.4610696375359505,0.0,3.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2025-09-01,2889.39,1462.89,50.0,24,21,3,50.6297176912774,Transmission_System,4.0,4.522753937682346,0.6297176912773992,0,0.875,0.506297176912774,0.0,3.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2025-10-01,2889.39,1533.89,54.0,24,22,2,53.08698375781739,Transmission_System,4.0,2.4572660665399937,-0.9130162421826072,0,0.9166666666666666,0.530869837578174,0.0,6.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2025-11-01,2889.39,1733.63,61.0,24,23,1,59.99986156247513,Transmission_System,7.0,6.9128778046577395,-1.0001384375248676,0,0.9583333333333334,0.5999986156247513,0.0,6.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2025-12-01,2889.39,1841.69,68.0,24,24,0,63.73975129698657,Transmission_System,7.0,3.739889734511437,-4.260248703013431,0,1.0,0.6373975129698657,0.0,6.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2026-01-01,2889.39,2033.26,72.0,24,25,-1,70.36987045708611,Transmission_System,4.0,6.6301191600995395,-1.6301295429138918,1,1.0416666666666667,0.703698704570861,0.0,6.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2026-02-01,2889.39,2080.36,76.0,24,26,-2,71.99997231249503,Transmission_System,4.0,1.630101855408924,-4.000027687504968,2,1.0833333333333333,0.7199997231249503,0.0,6.0
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],2026-03-01,2889.39,2224.83,80.41,24,27,-3,76.99998961718563,Transmission_System,4.409999999999997,5.000017304690601,-3.410010382814363,3,1.125,0.7699998961718564,0.0,9.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2025-09-01,218.6,1.01,0.0,24,14,10,0.4620311070448308,Transmission_System,0.0,0.0,0.4620311070448308,0,0.5833333333333334,0.0046203110704483,0.0,8.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2025-10-01,218.6,2.11,0.0,24,15,9,0.9652333028362304,Transmission_System,0.0,0.5032021957913997,0.9652333028362304,0,0.625,0.0096523330283623,0.0,8.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-01-01,218.6,2.71,1.0,24,18,6,1.2397072278133576,Transmission_System,0.3333333333333333,0.091491308325709,0.2397072278133576,0,0.75,0.0123970722781335,0.0,8.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-02-01,218.6,3.28,1.0,24,19,5,1.5004574565416284,Transmission_System,0.0,0.2607502287282708,0.5004574565416284,0,0.7916666666666666,0.0150045745654162,0.0,8.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-03-01,218.6,3.28,1.5,24,20,4,1.5004574565416284,Transmission_System,0.5,0.0,0.0004574565416284,0,0.8333333333333334,0.0150045745654162,0.0,11.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-04-01,218.6,3.72,1.7,24,21,3,1.7017383348581887,Transmission_System,0.1999999999999999,0.2012808783165602,0.0017383348581887,0,0.875,0.0170173833485818,0.0,11.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-05-01,218.6,3.72,1.7,24,22,2,1.7017383348581887,Transmission_System,0.0,0.0,0.0017383348581887,0,0.9166666666666666,0.0170173833485818,0.0,11.0
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,2026-06-01,218.6,3.72,1.7,24,23,1,1.7017383348581887,Transmission_System,0.0,0.0,0.0017383348581887,0,0.9583333333333334,0.0170173833485818,0.0,11.0
617269,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,2026-06-01,212.81,9.98,11.17,18,18,0,4.689629246745923,Transmission_System,0.0,0.0,-6.480370753254077,0,1.0,0.0468962924674592,0.0,6.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2025-10-01,408.94,0.32,0.0,18,11,7,0.0782510881791949,Transmission_System,0.0,0.0,0.0782510881791949,0,0.6111111111111112,0.0007825108817919,0.0,10.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2025-11-01,408.94,0.32,0.0,18,12,6,0.0782510881791949,Transmission_System,0.0,0.0,0.0782510881791949,0,0.6666666666666666,0.0007825108817919,0.0,1.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2025-12-01,408.94,0.4,0.0,18,13,5,0.0978138602239937,Transmission_System,0.0,0.0195627720447987,0.0978138602239937,0,0.7222222222222222,0.0009781386022399,0.0,10.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-01-01,408.94,2.04,0.0,18,14,4,0.4988506871423681,Transmission_System,0.0,0.4010368269183744,0.4988506871423681,0,0.7777777777777778,0.0049885068714236,0.0,10.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-02-01,408.94,4.09,1.0,18,15,3,1.0001467207903358,Transmission_System,1.0,0.5012960336479677,0.0001467207903358,0,0.8333333333333334,0.0100014672079033,0.0,10.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-03-01,408.94,4.09,1.1,18,16,2,1.0001467207903358,Transmission_System,0.1,0.0,-0.0998532792096642,0,0.8888888888888888,0.0100014672079033,0.0,13.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-04-01,408.94,6.13,1.5,18,17,1,1.4989974079327042,Transmission_System,0.3999999999999999,0.4988506871423683,-0.0010025920672958,0,0.9444444444444444,0.014989974079327,0.0,13.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-05-01,408.94,6.13,1.5,18,18,0,1.4989974079327042,Transmission_System,0.0,0.0,-0.0010025920672958,0,1.0,0.014989974079327,0.0,13.0
617270,Eastern Region  Expansion Scheme-44 [ERES-44],2026-06-01,408.94,6.13,1.5,18,19,-1,1.4989974079327042,Transmission_System,0.0,0.0,-0.0010025920672958,1,1.0555555555555556,0.014989974079327,0.0,13.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2025-12-01,1842.25,1648.05,95.0,169,166,3,89.4585425430859,Substation_Grid_Equipment,0.0,0.0,-5.541457456914102,0,0.9822485207100592,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-01-01,1842.25,1648.05,95.0,169,167,2,89.4585425430859,Substation_Grid_Equipment,0.0,0.0,-5.541457456914102,0,0.9881656804733728,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-02-01,1842.25,1648.05,95.0,169,168,1,89.4585425430859,Substation_Grid_Equipment,0.0,0.0,-5.541457456914102,0,0.9940828402366864,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-03-01,1842.25,1648.05,95.4,169,169,0,89.4585425430859,Substation_Grid_Equipment,0.4000000000000057,0.0,-5.941457456914108,0,1.0,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-04-01,1842.25,1648.05,96.0,169,170,-1,89.4585425430859,Substation_Grid_Equipment,0.5999999999999943,0.0,-6.541457456914102,1,1.0059171597633136,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-05-01,1842.25,1648.05,96.2,169,171,-2,89.4585425430859,Substation_Grid_Equipment,0.2000000000000028,0.0,-6.741457456914105,2,1.0118343195266273,0.894585425430859,0.0,5.0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,2026-06-01,1842.25,1648.05,96.3,169,172,-3,89.4585425430859,Substation_Grid_Equipment,0.0999999999999943,0.0,-6.8414574569141,3,1.017751479289941,0.894585425430859,0.0,5.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2025-10-01,581.74,0.2,0.0,21,7,14,0.0343796197614054,Substation_Grid_Equipment,0.0,0.0,0.0343796197614054,0,0.3333333333333333,0.000343796197614,0.0,3.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2025-11-01,581.74,0.2,0.0,21,8,13,0.0343796197614054,Substation_Grid_Equipment,0.0,0.0,0.0343796197614054,0,0.3809523809523809,0.000343796197614,0.0,3.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2025-12-01,581.74,1.16,0.0,21,9,12,0.1994017946161515,Substation_Grid_Equipment,0.0,0.1650221748547461,0.1994017946161515,0,0.4285714285714285,0.0019940179461615,0.0,3.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-01-01,581.74,2.91,0.0,21,10,11,0.5002234675284492,Substation_Grid_Equipment,0.0,0.3008216729122976,0.5002234675284492,0,0.4761904761904761,0.0050022346752844,0.0,3.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-02-01,581.74,5.81,1.0,21,11,10,0.998727954068828,Substation_Grid_Equipment,1.0,0.4985044865403788,-0.001272045931172,0,0.5238095238095238,0.0099872795406882,0.0,3.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-03-01,581.74,6.98,1.2,21,12,9,1.1998487296730498,Substation_Grid_Equipment,0.1999999999999999,0.2011207756042218,-0.0001512703269501,0,0.5714285714285714,0.0119984872967304,0.0,6.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-04-01,581.74,7.08,1.5,21,13,8,1.2170385395537524,Substation_Grid_Equipment,0.3,0.0171898098807026,-0.2829614604462476,0,0.6190476190476191,0.0121703853955375,0.0,6.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-05-01,581.74,11.63,2.0,21,14,7,1.9991748891257264,Substation_Grid_Equipment,0.5,0.782136349571974,-0.0008251108742736,0,0.6666666666666666,0.0199917488912572,0.0,6.0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,2026-06-01,581.74,17.45,6.0,21,15,6,2.9996218241826247,Substation_Grid_Equipment,4.0,1.0004469350568983,-3.0003781758173753,0,0.7142857142857143,0.0299962182418262,0.0,6.0
619029,Transmission System for Reliable Power Supply to Dholera,2026-02-01,319.42,19.16,9.0,18,17,1,5.9983720493394275,Transmission_System,0.0,0.0,-3.0016279506605725,0,0.9444444444444444,0.0599837204933942,0.0,6.0
619029,Transmission System for Reliable Power Supply to Dholera,2026-03-01,319.42,46.31,15.0,18,18,0,14.49815290213512,Transmission_System,6.0,8.499780852795691,-0.5018470978648804,0,1.0,0.1449815290213512,0.0,9.0
619029,Transmission System for Reliable Power Supply to Dholera,2026-04-01,319.42,51.1,18.0,18,19,-1,15.997745914469975,Transmission_System,3.0,1.4995930123348558,-2.0022540855300246,1,1.0555555555555556,0.1599774591446997,0.0,9.0
619029,Transmission System for Reliable Power Supply to Dholera,2026-05-01,319.42,51.1,21.0,18,20,-2,15.997745914469975,Transmission_System,3.0,0.0,-5.002254085530025,2,1.1111111111111112,0.1599774591446997,0.0,9.0
619029,Transmission System for Reliable Power Supply to Dholera,2026-06-01,319.42,63.88,31.0,18,21,-3,19.998747730261098,Transmission_System,10.0,4.001001815791122,-11.001252269738902,3,1.1666666666666667,0.199987477302611,0.0,9.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-07-01,3546.94,3121.3,94.0,20,28,-8,87.99979700812531,Transmission_System,0.0,0.0,-6.000202991874687,8,1.4,0.8799979700812531,0.0,13.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-08-01,3546.94,3192.25,95.0,20,29,-9,90.00011277326372,Transmission_System,1.0,2.00031576513841,-4.999887226736277,9,1.45,0.9000011277326372,0.0,13.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-09-01,3546.94,3263.18,96.0,20,30,-10,91.99986467208352,Transmission_System,1.0,1.999751898819795,-4.000135327916482,10,1.5,0.9199986467208352,0.0,13.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-10-01,3546.94,3369.59,97.0,20,31,-11,94.99991542005222,Transmission_System,1.0,3.0000507479687,-2.0000845799477815,11,1.55,0.9499991542005222,0.0,14.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-11-01,3546.94,3404.59,98.0,20,32,-12,95.98668147755532,Transmission_System,1.0,0.986766057503104,-2.0133185224446777,12,1.6,0.9598668147755532,0.0,14.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2025-12-01,3546.94,3440.49,98.0,20,33,-13,96.99882151939416,Transmission_System,0.0,1.012140041838833,-1.0011784806058444,13,1.65,0.9699882151939416,0.0,16.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2026-01-01,3546.94,3476.0,99.0,20,34,-14,97.99996616802088,Transmission_System,1.0,1.0011446486267204,-1.000033831979124,14,1.7,0.9799996616802088,0.0,16.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2026-02-01,3546.94,3511.47,99.0,20,35,-15,98.99998308401044,Transmission_System,0.0,1.000016915989562,-1.6915989561994138e-05,15,1.75,0.9899998308401043,0.0,16.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2026-03-01,3546.94,3529.2,99.68,20,36,-16,99.49985057542555,Transmission_System,0.6800000000000068,0.4998674914151166,-0.1801494245744521,16,1.8,0.9949985057542556,0.0,18.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2026-04-01,3546.94,3532.75,99.69,20,37,-17,99.59993684697233,Transmission_System,0.0099999999999909,0.1000862715467718,-0.0900631530276712,17,1.85,0.9959993684697231,0.0,18.0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,2026-05-01,3546.94,3532.75,99.69,20,38,-18,99.59993684697233,Transmission_System,0.0,0.0,-0.0900631530276712,18,1.9,0.9959993684697231,0.0,18.0
N18000184,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN NR UNDER FIBER OPTIC EXPANSION PROJECT (ADDITIO,2024-08-01,197.4,161.89,96.0,36,113,-77,82.0111448834853,Other_Power_Transmission,0.0,0.0,-13.9888551165147,77,3.138888888888889,0.820111448834853,0.0,81.0
N18000184,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN NR UNDER FIBER OPTIC EXPANSION PROJECT (ADDITIO,2024-11-01,197.4,162.89,98.0,36,116,-80,82.5177304964539,Other_Power_Transmission,0.6666666666666666,0.1688618709895308,-15.482269503546108,80,3.2222222222222223,0.8251773049645389,0.0,81.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2024-08-01,4754.42,6684.4,77.1,48,116,-68,140.59338468204322,Other_Power_Transmission,0.0,0.0,63.49338468204323,68,2.4166666666666665,1.4059338468204323,92.0175331586187,75.0
N18000249,1123 COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2024-09-01,4754.42,6724.24,77.14,48,117,-69,141.43134178301452,Other_Power_Transmission,0.0400000000000062,0.8379571009712947,64.29134178301452,69,2.4375,1.414313417830145,92.0175331586187,75.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2024-11-01,4754.42,6869.5,77.6,48,119,-71,144.4866040442367,Other_Power_Transmission,0.2299999999999968,1.5276311306110983,66.88660404423672,71,2.4791666666666665,1.4448660404423672,92.0175331586187,75.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2024-12-01,4754.42,6894.16,77.6,48,120,-72,145.0052792980006,Other_Power_Transmission,0.0,0.5186752537638881,67.40527929800061,72,2.5,1.450052792980006,92.0175331586187,75.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2025-01-01,4754.42,6938.35,77.9,48,121,-73,145.93473020894243,Other_Power_Transmission,0.3000000000000113,0.9294509109418244,68.03473020894242,73,2.5208333333333335,1.4593473020894243,92.0175331586187,75.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2025-02-01,4754.42,7009.75,79.5,48,122,-74,147.4364906760446,Other_Power_Transmission,1.5999999999999943,1.501760467102173,67.9364906760446,74,2.5416666666666665,1.474364906760446,92.0175331586187,75.0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,2025-04-01,4754.42,7602.44,81.0,75,76,-1,159.9025748671762,Other_Power_Transmission,-0.0212765957446808,-0.0,78.90257486717621,1,1.0133333333333334,1.599025748671762,92.0175331586187,48.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-08-01,5111.33,4925.53,95.0,48,116,-68,96.36493828416478,Other_Power_Transmission,0.0,0.0,1.3649382841647792,68,2.4166666666666665,0.9636493828416478,31.08134282075311,75.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-11-01,5111.33,4987.61,95.3,48,119,-71,97.57949496510692,Other_Power_Transmission,0.099999999999999,0.4048522269807127,2.2794949651069203,71,2.4791666666666665,0.9757949496510692,31.08134282075311,75.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-12-01,5111.33,5020.56,95.4,48,120,-72,98.22414127047168,Other_Power_Transmission,0.1000000000000085,0.6446463053647591,2.824141270471671,72,2.5,0.9822414127047168,31.08134282075311,75.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-01-01,5111.33,5026.36,95.5,48,121,-73,98.33761467171948,Other_Power_Transmission,0.0999999999999943,0.113473401247802,2.8376146717194786,73,2.5208333333333335,0.9833761467171948,31.08134282075311,75.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-02-01,5111.33,5066.06,95.6,48,122,-74,99.11432053888127,Other_Power_Transmission,0.0999999999999943,0.7767058671617946,3.514320538881279,74,2.5416666666666665,0.9911432053888128,31.08134282075311,78.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-03-01,5111.33,5276.39,95.7,48,123,-75,103.22929648447663,Other_Power_Transmission,0.1000000000000085,4.114975945595361,7.529296484476632,75,2.5625,1.0322929648447663,31.08134282075311,78.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-04-01,5111.33,5276.39,95.8,75,76,-1,103.22929648447663,Other_Power_Transmission,-0.0021276595744679,-0.0,7.429296484476637,1,1.0133333333333334,1.0322929648447663,31.08134282075311,3.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-05-01,5111.33,5276.39,95.9,48,125,-77,103.22929648447663,Other_Power_Transmission,0.0020408163265307,0.0,7.329296484476629,77,2.6041666666666665,1.0322929648447663,31.08134282075311,81.0
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-06-01,5111.33,5230.02,96.0,48,126,-78,102.32209620587987,Other_Power_Transmission,0.0999999999999943,-0.9072002785967612,6.322096205879873,78,2.625,1.0232209620587986,31.08134282075311,81.0
N18000300,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,1184.88,840.52,97.0,16,39,-23,70.93714131388832,Transmission_System,0.0,0.0,-26.06285868611168,23,2.4375,0.7093714131388832,0.0,23.0
N18000306,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,1562.0,1161.25,92.0,18,38,-20,74.3437900128041,Transmission_System,0.0,0.0,-17.656209987195894,20,2.111111111111111,0.7434379001280411,0.0,24.0
N18000306,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,1562.0,1292.25,99.0,18,41,-23,82.73047375160051,Transmission_System,2.3333333333333335,2.795561246265469,-16.269526248399487,23,2.2777777777777777,0.8273047375160051,0.0,24.0
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,1006.0,879.31,95.0,18,38,-20,87.40656063618289,Transmission_System,0.0,0.0,-7.593439363817112,20,2.111111111111111,0.8740656063618288,0.0,24.0
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,1006.0,884.11,100.0,18,41,-23,87.88369781312127,Transmission_System,1.6666666666666667,0.1590457256461282,-12.116302186878729,23,2.2777777777777777,0.8788369781312128,0.0,22.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2024-11-01,288.71,131.79,44.0,33,32,1,45.64788195767379,Transmission_System,0.0,0.0,1.647881957673789,0,0.9696969696969696,0.4564788195767379,0.0,9.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2024-12-01,288.71,133.79,47.0,33,33,0,46.34061861383395,Transmission_System,3.0,0.6927366561601644,-0.6593813861660465,0,1.0,0.4634061861383395,0.0,9.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-01-01,288.71,133.79,47.0,33,34,-1,46.34061861383395,Transmission_System,0.0,0.0,-0.6593813861660465,1,1.0303030303030305,0.4634061861383395,0.0,9.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-02-01,288.71,143.79,48.0,33,35,-2,49.804301894634754,Transmission_System,1.0,3.463683280800801,1.8043018946347544,2,1.0606060606060606,0.4980430189463475,0.0,7.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-03-01,288.71,144.79,48.0,33,36,-3,50.15067022271483,Transmission_System,0.0,0.3463683280800751,2.1506702227148295,3,1.0909090909090908,0.5015067022271483,0.0,7.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-04-01,288.71,144.79,48.0,33,37,-4,50.15067022271483,Transmission_System,0.0,0.0,2.1506702227148295,4,1.121212121212121,0.5015067022271483,0.0,7.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-05-01,288.71,149.79,48.0,33,38,-5,51.88251186311523,Transmission_System,0.0,1.731841640400404,3.8825118631152336,5,1.1515151515151516,0.5188251186311523,0.0,7.0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,2025-06-01,288.71,199.53,48.0,33,39,-6,69.11087250181845,Transmission_System,0.0,17.228360638703215,21.11087250181845,6,1.181818181818182,0.6911087250181844,0.0,9.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,359.47,191.87,63.0,19,30,-11,53.37580326591927,Transmission_System,0.0,0.0,-9.624196734080734,11,1.5789473684210529,0.5337580326591926,0.0,15.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,359.47,234.97,73.0,19,33,-14,65.36567724705816,Transmission_System,3.3333333333333335,3.9966246603796303,-7.634322752941841,14,1.736842105263158,0.6536567724705816,0.0,18.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-01-01,359.47,271.16,79.0,19,35,-16,75.43327676857596,Transmission_System,3.0,5.033799760758903,-3.566723231424035,16,1.8421052631578947,0.7543327676857596,0.0,18.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-02-01,359.47,290.16,94.0,19,36,-17,80.71883606420563,Transmission_System,15.0,5.2855592956296675,-13.281163935794368,17,1.894736842105263,0.8071883606420563,0.0,20.0
